text,label
nice food asian style in china town soho,4
"delicious food, affordable price, and friendly staffs",5
nice restaurant with interesting food. the crab is delicious even if a bit of work to go through. the other dishes felt rather ordinary but good for a quick bite while in chinatown.,3
really nice food.great,5
"excellent food at a reasonable price. staff was very nice, and take great care of guests with allergies.",5
not need me to tell u what to do if you are malaysian here... order all the food...amazing malaysian cuisine,5
"great tasting chineses food for a decent price, a very busy place but well worth the short wait.",5
"absolutely outstanding. i frequently go to malaysia and am half malaysian and the food here is authentic, great value and extremely good. the nasi lemak is ",5
food. service. best cheap eat in china town. love it everything i go.,5
good spot for authentic malaysian cuisine. price point is decent for their serving size.,5
"love their laksa and their nasi lemak is amazing! also, its all halal!",5
my first time at a malay restaurant. the food was full of flavours and spices. definitely going there again.,5
delicious malaysian food at a relatively low price,5
"love the food! my husband's most favorite restaurant in china town so far :)the place was very crowded when we went there, yet the service was speedy and nice.the prices were relatively affordable.we visited this restaurant twice in our last london trip and will surely come back again in our next trip to london next year :)",5
yummy food! absolutely worth the wait,5
in and out thats there best way to describe this little place. food comes very fast and its tasty however a bit stingy on the meat.,4
"lovely and cosy, service was good and food did come quickly and tasted great only one on the dishes was only not hot enough.",4
"singaporean and malaysian verified. (nasi lemak, roti chennai, satay can be improved, else laksa, cha kway tiao all good)",5
first time trying here via uber takeaway. we had:char kway teopan fried carrot cake (actually made of mooli)chicken satayroti canai with curry sauce coconut riceeverything was very nice and the portions were huge - doesnt look it in the picture but the noodle and mooli were huge. highly recommend.,4
please. don't hire amateur waiters. and customers want authenticity. not hard to get right.,2
"food was delicious, with good customer service. food came soon after order with generous portions. will visit again.",4
"excellent, traditional malaysian food. you have a craving or just came back from malaysia want some good authentic food, then this is the place for you. the staff are very lovely, the food is amazing and the prices are very reasonable. be prepared to wait during busy times, the secret is out and tons of people want to eat here now.",5
