label,name,text
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square,Super!
4,Slug & Lettuce Leicester Square, 
2,Slug & Lettuce Leicester Square,"Food was lovely, and very fast service! However, I could not say the same about the drinks. We were repeatedly told they had run out of various elements of each desired cocktail, when we could see other customers around us had the exact same drinks we asked for! Just seems like the staff couldn’t be bothered."
2,Slug & Lettuce Leicester Square, 
1,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square,Great food and atmosphere
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square,Reserved a Table at Slug & Lettuce in Leicester Square and I’ve never received such incredible service. Every single staff member was so helpful and so kind - from the security guard to the bar attendant. I HIGHLY recommend it to everyone! Special shoutout to Nick for going above and beyond. I’m so happy I got to experience this.
3,Slug & Lettuce Leicester Square,Average wetherspoons.
4,Slug & Lettuce Leicester Square,Bartenders are kind of rude but the cocktails are great which is a major plus
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square,Love it!
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square,Slug & Lettuce Piccadilly Circus has a great atmosphere. Their great meals and their 2 for 1 cocktails are and added bonus as-well as very reasonable prices. Very Friendly staff with an amazing venue. Would definitely visit again when I am in the area. Keep it up S&L.
5,Slug & Lettuce Leicester Square,"(Translated by Google) Good cocktail, inexpensive, good atmosphere

(Original)
เครื่องดื่มค๊อกเทลดีราคาไม่แพงบรรยากาศดี"
5,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square, 
1,Slug & Lettuce Leicester Square,"Staying in London for the weekend, did a show decided to call in about 10:30 for a quick drink on our way back, bar man was putting cling film over the beer pumps saying we shut at 11pm so don't order a cocktail as we can't do them at this …"
5,Slug & Lettuce Leicester Square,Great place 2 for 1 on cocktails service is great clean and tidy atmosphere  is chilled would defo go back
5,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square,Loud music and a little  expensive  no choice  of ale
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square,Not bad value for money for center of London
5,Slug & Lettuce Leicester Square,2-4-1 cocktails! They were amazing! The atmosphere was good/lively with good music and wide screen televisions which had the sports playing. Been here a few times and would go again without a doubt. Not very busy on weekdays which is a bonus! Can get packed on weekends tho...
4,Slug & Lettuce Leicester Square,A very busy and popular pud with emphasis on food
5,Slug & Lettuce Leicester Square,2 for 1 cocktails
4,Slug & Lettuce Leicester Square, 
1,Slug & Lettuce Leicester Square,"Overpriced, staff unwelcoming and generally what you'd expect off Leicester Square, if it wasn't for my bladder I'd have avoided it."
4,Slug & Lettuce Leicester Square,"Lovely atmosphere, not a lot of seating space downstairs and upstairs was shut of on the Sunday afternoon into evening I went. 2 for 1 of cocktails is perfect!"
2,Slug & Lettuce Leicester Square,"Poor. We ordered mainly fish finger sandwiches and a grilled chicken sandwich, plus a quinoa curry. The fish finger sandwiches were made from 3 pieces of measly fish pulp slapped on top of stale bread, with some soggy lettuce as garnish. …"
5,Slug & Lettuce Leicester Square,"Great cocktails and fair prices, especially with the deals on cocktails. Staff could maybe smile a bit more but it is central london."
5,Slug & Lettuce Leicester Square,Good fish and chips. It's nice they have table service.
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
2,Slug & Lettuce Leicester Square,"Waited over 10 minutes at the bar, beer didn’t taste great, staff looked demoralised, service extremely slow service even though the venue was quiet a lot better places nearby."
2,Slug & Lettuce Leicester Square,"Slow service, even though it was quiet in there. Chicken tasted dirty like the grill needed cleaning. Waitier was straight faced and not one smile. Poor service"
1,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square,Cocktails 2-4-1 ordered food which took a while to be served and disappointed when it arrived that most of it was nearly cold.. so much choice in the area so try other places
4,Slug & Lettuce Leicester Square,Well located chain pub in Soho. A decent size and plenty of TV screens to watch sporting events on.
1,Slug & Lettuce Leicester Square,Food not good and what is this obsession with playing high volume music when people are eating and chatting.
3,Slug & Lettuce Leicester Square,Awright
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square,Ok but food was cold
5,Slug & Lettuce Leicester Square,Great got to go back.
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square,Food greasy starter and main course came together did same say when ordering chicken wings to start fish and chips for main
4,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square,"A lot of the menu options weren't in stock when ordering which was disappointing. The staff were a bit lacklustre as well. When the food arrived, it was great and arrived quickly - handy for a pre theatre meal."
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square,2 for 1 cocktails what more is there to say
1,Slug & Lettuce Leicester Square,"Flat beer, surly staff"
5,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square,Nice Guinness
3,Slug & Lettuce Leicester Square,Standard Wetherspoon  house.
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
1,Slug & Lettuce Leicester Square,Dirty table all sticky. Poor service after 20 mins told us one of the orders had sold out. When the food arrived the salmon was over cooked and both the sweet potato fries and the regular fries were tepid. It was my first visit and I shall not be going back 👎
4,Slug & Lettuce Leicester Square,Really good cocktails! 241 on most days bargain!
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square,Pleasant and a friendly atmosphere.
2,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square,Amazing and beautiful and good price
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square, 
1,Slug & Lettuce Leicester Square,Some of our food was over cooked and other meals were raw and one meal didnt turn up and they didnt let us know they didnt have the ingredients for it we had to ask. Very disappointing service and food would not recommend
2,Slug & Lettuce Leicester Square, 
5,Step in Reflexology, 
4,Step in Reflexology, 
5,Step in Reflexology, 
4,Step in Reflexology, 
4,Step in Reflexology, 
5,Step in Reflexology, 
5,Step in Reflexology, 
1,Step in Reflexology,"Before the massage, my back was uncomfortable, but it was tolerable. During the massage, the pain in the whole shoulder was unbearable. The masseuse told me that my muscles were sticky and she just kneaded them open. Results after the massage two days I can not sleep can not stand the pain. The experience was very bad"
2,Step in Reflexology,"(Translated by Google) Could not stay to make an appointment because the reception is cold and haughty

(Original)
Pas pu rester pour prendre rendez-vous car l'accueil est froid et hautain"
5,Step in Reflexology,"I have been visiting here for many years, receiving reflexology and chinise treatments for various stress related symptoms.

Not for the faint hearted, they have practionars from other countries than just Chinise.  Always friendly, some …"
4,Sunrise,"(Translated by Google) A small shop with various food items. Located in Chinatown in London.

(Original)
Mały sklep z różnymi produktami spożywczymi . Znajduje się w Chinatown w Londynie ."
1,Sunrise,"Gave the bloke behind the counter £20 and he short changed me for ten pounds. He became aggressive and abusive, worst corner shop I have ever been too. The rest of the staff were acting shifty almost as if to suggest that they do this on …"
5,Sunrise,nice
5,Sunrise, 
5,Sunrise,"Nice little Convenience Store is the Leicester Square area of London.  They are well stocked and the prices are reasonable.  Those running the store were friendly and helpful.  This is about one block from Leicester Square, three blocks west of Leicester station and four blocks east of Piccadilly Circus Station."
5,Sunrise,Everything you need from a corner shop. Personally go to see what special flavours of Fanta they stock!
5,Sunrise,"A tiny, packed and friendly newsagent and general store. Hard to find in central London!"
5,Super Star London, 
5,Super Star London,Friendly staff and delicious food!
4,Super Star London, 
5,Super Star London, 
3,Super Star London,"(Translated by Google) Refreshing taste, atmosphere and serving

(Original)
깔끔한 맛과 분위기 그리고 서빙"
4,Super Star London,"Not to bad at all, good value and friendly"
3,Super Star London, 
5,Super Star London,Goood always
5,Super Star London,Lovely food selection and great authentic quality. We keep going back
4,Super Star London,Fantastic Chinese restaurant in China town the crispy duck is one of the best I've e er had. Lovely friendly service and great value for money. I'll be back.
5,Super Star London,Yesterday was there me and my girlfriend  we had fried noodles chow mein was so good
1,Super Star London,"Awful food quality. Not sure this qualifies as authentic Chinese food, in fact, not sure what it qualifies as. P.S. serves the worst Peking Duck ever"
4,Super Star London,Great meal on Xmas Eve. Pretty authentic. And damn tasty.
5,Super Star London,Excellent dim sum! Well worth the trip to town for it.
3,Super Star London,"(Translated by Google) We have ordered sesame rolls (very good), fried rice with jasmine and egg (very good) and roasted duck (the sauce was good but the duck was not done, it was not crispy and cold).

(Original)
Hemos pedido sesame rolls …"
1,Super Star London,"(Translated by Google) Bad food, little taste and expensive for what it is.

(Original)
La comida pésima, poco sabor y caro para lo que es."
5,Super Star London,"First of all, please let me express my love to this restaurant in Chinese: “多谢招待！很棒的餐厅！”Back to the topic, this restaurant serves probably one of the best Chinese dishes I’ve ever tasted in Europe. I need to mention the dim sum (kind of …"
5,Super Star London,"Great food, good quality and perfect service. Very close to Leister Square - you can't go wrong."
4,Super Star London, 
1,Super Star London,"Ridiculous waiting time for takeaway (25 min), and to add salt to injury I found out they gave me the wrong stuff only when I got home."
5,Tang's Salon, 
5,Tang's Salon, 
5,Tang's Salon,I’ve been going to Harry in this salon for the past 9 years. I’ve tried many other hair stylists but always find myself going back to Harry. He always cut just the amount I ask for and he shows genuine care for the health of my hair!
5,Tang's Salon,Friendly and efficient staff at Tang's Salon. Excellent haircut by Christabel!
4,Tang's Salon, 
4,Tang's Salon, 
1,Tang's Salon, 
5,Tang's Salon,Very talkative and kind girl. A very good friend and all my classmates find 阿Bell姐是最棒的理发师💇！Thank you very much for taking care of my hair in a year! very stylish! Thanks
